time,open,high,low,close,volume
2022-05-11 15:51:00,259.127682764,259.48181861,259.027926188,259.067828818,291286
2022-05-11 15:50:00,259.73619788,259.806027483,258.968072242,259.067828818,233150
2022-05-11 15:49:00,259.117707106,259.77610051,259.107731449,259.742582301,221665
2022-05-11 15:48:00,259.137658422,259.257366313,259.087780133,259.127682764,122483
2022-05-11 15:47:00,259.14264625,259.387049863,258.938145269,259.157609737,211709
2022-05-11 15:46:00,259.511745583,259.556636042,259.107731449,259.15750998,471244
2022-05-11 15:45:00,259.556636042,259.636441303,259.387049863,259.521721241,195485
2022-05-11 15:44:00,259.556636042,259.676343934,259.456879466,259.578682246,143421
2022-05-11 15:43:00,259.676343934,259.940698861,259.506757754,259.551648214,124345
2022-05-11 15:42:00,259.596538673,259.816003141,259.39702552,259.676443691,314022
2022-05-11 15:41:00,259.646416961,259.825978799,259.526709069,259.596538673,185144
2022-05-11 15:40:00,260.11527287,260.185102473,259.576587358,259.671356105,129952
2022-05-11 15:39:00,259.975613663,260.135224185,259.676343934,260.075370239,199752
2022-05-11 15:38:00,260.155175501,260.424518257,259.895808402,259.975613663,134726
2022-05-11 15:37:00,259.975613663,260.354688653,259.875857087,260.11527287,116719
2022-05-11 15:36:00,260.444469572,260.504323518,259.77610051,259.985589321,228517
2022-05-11 15:35:00,260.683885355,260.723787986,260.294834707,260.464420887,111340
2022-05-11 15:34:00,260.963203769,261.023057715,260.584128779,260.695955901,82476
2022-05-11 15:33:00,260.524274833,261.033033373,260.45444523,260.973179427,101034
2022-05-11 15:32:00,260.66393404,260.793617589,260.32476168,260.544226148,168490
2022-05-11 15:31:00,260.574153121,260.723787986,260.274883392,260.614055752,158546
2022-05-11 15:30:00,260.693861013,260.693861013,260.364664311,260.604080094,70563
2022-05-11 15:29:00,260.614055752,260.753714959,260.454844256,260.723787986,111715
2022-05-11 15:28:00,261.112838634,261.222570868,260.49434786,260.623333113,78249
2022-05-11 15:27:00,260.394591284,261.182668237,260.354688653,261.112838634,94696
2022-05-11 15:26:00,260.374639969,260.673909698,260.284958806,260.404566941,77494
2022-05-11 15:25:00,260.574153121,260.584128779,260.294834707,260.384715383,79299
2022-05-11 15:24:00,260.375038995,260.713812328,260.28485905,260.658247915,89858
2022-05-11 15:23:00,260.66393404,260.753714959,260.225005104,260.424518257,115822
2022-05-11 15:22:00,260.614055752,261.033033373,260.584128779,260.644182238,103429
2022-05-11 15:21:00,260.883398508,260.953228112,260.554201806,260.614055752,76820
2022-05-11 15:20:00,260.933276796,261.312351786,260.893374166,260.903349823,72127
2022-05-11 15:19:00,260.923301139,261.023057715,260.713812328,260.983155084,101614
2022-05-11 15:18:00,260.683885355,261.0031064,260.464420887,260.928288967,89551
2022-05-11 15:17:00,260.244956419,260.773666274,260.11527287,260.643982725,105235
2022-05-11 15:16:00,260.769376741,260.823544562,260.195177888,260.225005104,145231
2022-05-11 15:15:00,260.753714959,260.808581076,260.647274692,260.808581076,70470
2022-05-11 15:14:00,260.963203769,261.082911661,260.668921869,260.783641932,78191
2022-05-11 15:13:00,261.531816254,261.731329407,260.948240283,260.993130742,114313
2022-05-11 15:12:00,261.122814291,261.541791912,261.112838634,261.541791912,81726
2022-05-11 15:11:00,260.993130742,261.272449156,260.843495878,261.102862976,91869
2022-05-11 15:10:00,260.903349823,261.262473498,260.823544562,261.072936003,71387
2022-05-11 15:09:00,260.713812328,260.963203769,260.614055752,260.893374166,87954
2022-05-11 15:08:00,260.983155084,261.092887318,260.604080094,260.773666274,69514
2022-05-11 15:07:00,260.783641932,261.262473498,260.773666274,261.04300903,187255
2022-05-11 15:06:00,260.604080094,260.793617589,260.444469572,260.755111551,80063
2022-05-11 15:05:00,261.023057715,261.023057715,260.524274833,260.614055752,99961
2022-05-11 15:04:00,261.062960346,261.182668237,260.933276796,261.038021201,51946
2022-05-11 15:03:00,261.162716922,261.162716922,260.83352022,261.072936003,54358
2022-05-11 15:02:00,260.800899819,261.362230075,260.763690616,261.192643895,101348
2022-05-11 15:01:00,260.823544562,260.983155084,260.599092265,260.792320754,80188
2022-05-11 15:00:00,260.983155084,261.112838634,260.783641932,260.933276796,85858
2022-05-11 14:59:00,260.853471535,261.302376129,260.793617589,260.963203769,80163
2022-05-11 14:58:00,260.923301139,261.072936003,260.773666274,260.843495878,70492
2022-05-11 14:57:00,261.162716922,261.521840597,260.846388818,260.973179427,92718
2022-05-11 14:56:00,261.192643895,261.312351786,260.973179427,261.192643895,68977
2022-05-11 14:55:00,261.013082057,261.242522183,260.943252454,261.202619552,73880
2022-05-11 14:54:00,261.21259521,261.302376129,260.949237848,261.013082057,71086
2022-05-11 14:53:00,261.541791912,261.612918351,261.023057715,261.21259521,100361
2022-05-11 14:52:00,261.691426777,261.791183353,261.21259521,261.571718885,93483
2022-05-11 14:51:00,262.14033137,262.359795838,261.501889282,261.691526533,112561
2022-05-11 14:50:00,262.334856694,262.499455045,261.880964272,262.160282686,89615
2022-05-11 14:49:00,262.250063604,262.469528072,262.000672163,262.339844523,67362
2022-05-11 14:48:00,262.639114252,262.68899254,262.110404397,262.27001492,63389
2022-05-11 14:47:00,263.357361602,263.36733726,262.449576757,262.569284649,116899
2022-05-11 14:46:00,263.427191205,263.784219992,263.287531998,263.357361602,103009
2022-05-11 14:45:00,262.728895171,263.497020809,262.698968198,263.447142521,137581
2022-05-11 14:44:00,262.57157905,262.918432666,262.559308991,262.778773459,69898
2022-05-11 14:43:00,262.040574794,262.838627405,262.040574794,262.534369847,91301
2022-05-11 14:42:00,262.319893208,262.499455045,261.821110326,262.030599136,79832
2022-05-11 14:41:00,262.329868865,262.71842073,262.279990577,262.409674126,123518
2022-05-11 14:40:00,262.000672163,262.559308991,261.940818218,262.329868865,83554
2022-05-11 14:39:00,262.292958932,262.53137715,261.880964272,262.002567538,74483
2022-05-11 14:38:00,262.180234001,262.509430703,262.180234001,262.266822709,42903
2022-05-11 14:37:00,262.323484444,262.669041225,262.170258343,262.210160974,63887
2022-05-11 14:36:00,262.409674126,262.439601099,262.030898406,262.329868865,106594
2022-05-11 14:35:00,262.040574794,262.389722811,261.980720848,262.389722811,103013
2022-05-11 14:34:00,261.731329407,262.329868865,261.531816254,262.070501767,132553
2022-05-11 14:33:00,261.861012956,262.200185316,261.72135375,261.741305065,92913
2022-05-11 14:32:00,261.661499804,262.010548064,261.651524146,261.870988614,69235
2022-05-11 14:31:00,261.940818218,262.040574794,261.511864939,261.640451166,85740
2022-05-11 14:30:00,262.210160974,262.210160974,261.82799353,261.940818218,59440
2022-05-11 14:29:00,261.861012956,262.289966235,261.711378092,262.130355713,55469
2022-05-11 14:28:00,262.070501767,262.190209658,261.771232038,261.890939929,71950
2022-05-11 14:27:00,262.718919513,262.768797801,262.070501767,262.090552839,84386
2022-05-11 14:26:00,262.22133371,262.938383981,262.148012627,262.708943856,115042
2022-05-11 14:25:00,262.240087947,262.369771496,262.080477424,262.210160974,119016
2022-05-11 14:24:00,261.800360958,262.289966235,261.76125638,262.26622417,72178
2022-05-11 14:23:00,261.452010993,261.861012956,261.21259521,261.861012956,69840
2022-05-11 14:22:00,261.432059678,261.531816254,261.122814291,261.447023165,88927
2022-05-11 14:21:00,261.601645858,261.651524146,261.062960346,261.447023165,97250
2022-05-11 14:20:00,261.990696506,261.990696506,261.581694543,261.601645858,65564
2022-05-11 14:19:00,261.651524146,262.170258343,261.611621516,262.000672163,93034
2022-05-11 14:18:00,261.521840597,261.611621516,261.342278759,261.581694543,45252
2022-05-11 14:17:00,261.352254417,261.561743227,261.232546525,261.546779741,31515
2022-05-11 14:16:00,261.5916702,261.72135375,261.282424814,261.362329831,78198
2022-05-11 14:15:00,261.387169219,261.631572831,261.224466243,261.581694543,55836
2022-05-11 14:14:00,261.242522183,261.452010993,261.08789949,261.38218139,89467
2022-05-11 14:13:00,261.242522183,261.312351786,261.072936003,261.232546525,91655
2022-05-11 14:12:00,260.818556733,261.38218139,260.803593247,261.252497841,85669
2022-05-11 14:11:00,260.713812328,261.082911661,260.484372203,260.83352022,97261
2022-05-11 14:10:00,260.933276796,261.052984688,260.713812328,260.733763644,60849
2022-05-11 14:09:00,261.132789949,261.332303102,260.823544562,260.973179427,64820
2022-05-11 14:08:00,261.072936003,261.322327444,260.863447193,261.122814291,64939
2022-05-11 14:07:00,261.352254417,261.561743227,261.023057715,261.052984688,60259
2022-05-11 14:06:00,261.561743227,261.661499804,261.222570868,261.360434456,72287
2022-05-11 14:05:00,261.262473498,261.610224923,261.242522183,261.55176757,100458
2022-05-11 14:04:00,261.232546525,261.44802073,261.182668237,261.292400471,54807
2022-05-11 14:03:00,261.38218139,261.791183353,261.192643895,261.267461327,80905
2022-05-11 14:02:00,261.262473498,261.641548488,261.222570868,261.412108363,84633
2022-05-11 14:01:00,260.783641932,261.481937966,260.700544704,261.242522183,131176
2022-05-11 14:00:00,260.823544562,261.023057715,260.638994896,260.727778249,104570
2022-05-11 13:59:00,261.312351786,261.312351786,260.66393404,260.83352022,86227
2022-05-11 13:58:00,261.162716922,261.452010993,261.132789949,261.282424814,42074
2022-05-11 13:57:00,261.342278759,261.361232509,261.023057715,261.162716922,59026
2022-05-11 13:56:00,261.442035336,261.781207695,261.352254417,261.352254417,76439
2022-05-11 13:55:00,261.17269258,261.461986651,261.082911661,261.412108363,53865
2022-05-11 13:54:00,261.581694543,261.681451119,261.232546525,261.282424814,68858
2022-05-11 13:53:00,261.465478131,261.681451119,261.372205732,261.571718885,75828
2022-05-11 13:52:00,261.711378092,261.791183353,261.42208402,261.491913624,68127
2022-05-11 13:51:00,261.641548488,261.900915587,261.442035336,261.731329407,99003
2022-05-11 13:50:00,261.152741264,261.641548488,261.142765607,261.611621516,72462
2022-05-11 13:49:00,260.84808468,261.21259521,260.743739301,261.142765607,118221
2022-05-11 13:48:00,261.052984688,261.202619552,260.838508049,260.843495878,83934
2022-05-11 13:47:00,261.481937966,261.491913624,261.013082057,261.047996859,152879
2022-05-11 13:46:00,261.76125638,261.801159011,261.412108363,261.521840597,77021
2022-05-11 13:45:00,261.831085984,261.920866902,261.701402434,261.777217432,63983
2022-05-11 13:44:00,261.980720848,261.980720848,261.651524146,261.821110326,66744
2022-05-11 13:43:00,261.535008465,261.97074519,261.521840597,261.920866902,52556
2022-05-11 13:42:00,261.766244209,261.766244209,261.531816254,261.531816254,87606
2022-05-11 13:41:00,261.920168606,261.920168606,261.671475461,261.751280722,72089
2022-05-11 13:40:00,262.210160974,262.210160974,261.936927711,261.936927711,62533
2022-05-11 13:39:00,262.439601099,262.589235964,262.220136631,262.220136631,53230
2022-05-11 13:38:00,262.768797801,262.788749117,262.427031771,262.489479388,88506
2022-05-11 13:37:00,262.738870828,263.06806753,262.589235964,262.807802623,46206
2022-05-11 13:36:00,262.948359639,263.19775108,262.748846486,262.808700432,43887
2022-05-11 13:35:00,262.629138594,263.127921476,262.579260306,262.968310954,85848
2022-05-11 13:34:00,262.908457008,262.948359639,262.534369847,262.619162937,41623
2022-05-11 13:33:00,262.81867609,263.058091873,262.74116523,262.928408324,53639
2022-05-11 13:32:00,262.379747154,262.908457008,262.299941892,262.833639576,64007
2022-05-11 13:31:00,262.636321068,262.669041225,262.240087947,262.409773883,75443
